word,score,postags
stonily,6.541342913045577,r
nocturnally,6.541342913045577,r
bewitchingly,6.541342913045577,r
sedulously,6.541342913045577,r
saucily,6.541342913045577,r
naughtily,6.5496683018297075,r
frenziedly,6.5496683018297075,r
unscientifically,6.5496683018297075,r
meagerly,6.5496683018297075,"a, r"
officiously,6.5496683018297075,r
disagreeably,6.5496683018297075,r
mundanely,6.5496683018297075,r
calculatingly,6.5496683018297075,r
inexhaustibly,6.5496683018297075,r
magisterially,6.5496683018297075,r
forbiddingly,6.5496683018297075,r
meritoriously,6.5496683018297075,r
prestissimo,6.5496683018297075,"s, r"
perseveringly,6.56102305270683,r
stirringly,6.56102305270683,r
sententiously,6.56102305270683,r
pacifically,6.56102305270683,r
dazedly,6.56102305270683,r
untidily,6.56102305270683,r
temperately,6.56102305270683,r
unsuitably,6.56102305270683,r
antecedently,6.56102305270683,r
adverbially,6.56102305270683,r
inarticulately,6.56102305270683,r
cerebrally,6.56102305270683,r
consolingly,6.56102305270683,r
argumentatively,6.56102305270683,r
huffily,6.56102305270683,r
hostilely,6.56102305270683,r
tunefully,6.569738284605042,r
ingenuously,6.569738284605042,r
languorously,6.569738284605042,r
grandiosely,6.569738284605042,r
reputably,6.569738284605042,r
uncontroversially,6.569738284605042,r
captivatingly,6.569738284605042,r
semiweekly,6.569738284605042,"s, n, r"
gracelessly,6.569738284605042,r
congenially,6.569738284605042,r
improvidently,6.569738284605042,r
astraddle,6.569738284605042,r
bacterially,6.569738284605042,r
sonorously,6.569738284605042,r
superfluously,6.569738284605042,r
becomingly,6.578631997765025,r
informatively,6.578631997765025,r
servilely,6.578631997765025,r
designedly,6.578631997765025,r
uncomplainingly,6.578631997765025,r
frostily,6.578631997765025,r
affectingly,6.578631997765025,r
penally,6.590780887344619,r
pityingly,6.590780887344619,r
wonderingly,6.590780887344619,r
lethargically,6.590780887344619,r
thirstily,6.600120913598763,r
ornamentally,6.600120913598763,r
frigidly,6.600120913598763,r
heavenwards,6.600120913598763,r
vivaciously,6.600120913598763,r
unmanageably,6.609666231504994,r
injuriously,6.609666231504994,r
unchangeably,6.609666231504994,r
bombastically,6.609666231504994,r
traitorously,6.609666231504994,r
endwise,6.609666231504994,r
peevishly,6.609666231504994,r
reprehensibly,6.609666231504994,r
searchingly,6.609666231504994,r
blamelessly,6.609666231504994,r
unpretentiously,6.61942606879415,r
cuttingly,6.61942606879415,r
mistily,6.61942606879415,r
limitedly,6.61942606879415,r
pertly,6.61942606879415,r
parochially,6.61942606879415,r
felicitously,6.61942606879415,r
ungraciously,6.61942606879415,r
unqualifiedly,6.61942606879415,r
prodigally,6.61942606879415,r
manipulatively,6.61942606879415,r
lopsidedly,6.61942606879415,r
lackadaisically,6.61942606879415,r
dourly,6.61942606879415,r
disbelievingly,6.6294102897007505,r
horticulturally,6.6294102897007505,r
unimpeachably,6.6294102897007505,r
smashingly,6.6294102897007505,r
resplendently,6.6294102897007505,r
unprofitably,6.639629454882437,r
slenderly,6.639629454882437,r
woodenly,6.639629454882437,r
contritely,6.639629454882437,r
lawlessly,6.639629454882437,r
attributively,6.639629454882437,r
aggravatingly,6.639629454882437,r
clamorously,6.650094888560602,r
remorsefully,6.650094888560602,r
penitently,6.650094888560602,r
denominationally,6.650094888560602,r
ashamedly,6.650094888560602,r
turbulently,6.650094888560602,r
tunelessly,6.660818753952375,r
inalienably,6.660818753952375,r
flimsily,6.660818753952375,r
objectionably,6.660818753952375,r
poisonously,6.660818753952375,r
drably,6.671814138253837,r
unrecognizably,6.671814138253837,r
shamefacedly,6.671814138253837,r
inopportunely,6.671814138253837,r
speciously,6.671814138253837,r
unconcernedly,6.671814138253837,r
truculently,6.671814138253837,r
sixthly,6.679302159646388,r
timorously,6.679302159646388,r
winsomely,6.679302159646388,r
egotistically,6.679302159646388,r
illegibly,6.679302159646388,r
tastelessly,6.679302159646388,r
inspirationally,6.679302159646388,r
ascetically,6.679302159646388,r
munificently,6.679302159646388,r
hazardously,6.679302159646388,r
disadvantageously,6.679302159646388,r
concavely,6.690781977329818,r
roguishly,6.690781977329818,r
extortionately,6.690781977329818,r
predicatively,6.690781977329818,r
perspicuously,6.690781977329818,r
tendentiously,6.690781977329818,r
inquiringly,6.690781977329818,r
underhandedly,6.690781977329818,r
perfidiously,6.690781977329818,r
deucedly,6.690781977329818,r
cagily,6.690781977329818,r
adjectivally,6.690781977329818,r
obdurately,6.690781977329818,r
distributively,6.698607314841775,r
inconsequentially,6.698607314841775,r
hectically,6.698607314841775,r
joylessly,6.698607314841775,r
odiously,6.698607314841775,r
discourteously,6.698607314841775,r
evenhandedly,6.698607314841775,r
chirpily,6.698607314841775,r
ripely,6.698607314841775,r
lugubriously,6.71061622231479,r
quixotically,6.71061622231479,r
martially,6.71061622231479,r
fretfully,6.71061622231479,r
unnoticeably,6.71061622231479,r
motionlessly,6.71061622231479,r
permissively,6.71061622231479,r
pluckily,6.71061622231479,r
falteringly,6.71061622231479,r
restfully,6.71061622231479,r
snobbishly,6.718810700930062,r
volitionally,6.718810700930062,r
desolately,6.718810700930062,r
lineally,6.718810700930062,r
equably,6.718810700930062,r
dementedly,6.718810700930062,r
jaggedly,6.718810700930062,r
inorganically,6.718810700930062,r
aristocratically,6.718810700930062,r
plaguy,6.731399828238082,"s, r"
intradermally,6.731399828238082,r
importunately,6.731399828238082,r
reservedly,6.731399828238082,r
thriftily,6.731399828238082,r
